id_ingrediente,ingrediente
13203,pao italiano acompanhar
13204,collher manteiga
13205,aceite
13206,pronto abacaxi
13207,coxas coxas desossada
13208,file peito frango desossado
13209,gelatina agua fervente
13210,cebola lavada
13211,vagens fina
13212,queijo requeijao cremoso
13213,crene leite soro
13214,embalagem cream cheese light
13215,maionese ketchup
13216,biscoitos chocolate recheio
13217,recheio palmito
13218,sorvete preferir
13219,embalagem gelatina po incolor
13220,knorr galinha caipira
13221,papel empada
13222,maionese temperar
13223,muffin
13224,granulado castanha
13225,uva cereja
13226,corante vegetal vermelho
13227,leite condensado diluido
13228,laminada
13229,molhos prontos tomate
13230,pouquinho salsinha
13231,arroz cateto
13232,presunto fatiado fina
13233,mini pepinos conserva
13234,paes franceses seco
13235,sobremesa tomilho
13236,oleo urucum
13237,bacalhau escaldado
13238,copode acucar
13239,pessego caldas morango
13240,margarina vontade
13241,tacas vinho branco
13242,hortela fina
13243,carne moida sequinha
13244,manteiga derretida injetar
13245,queijos mussarela
13246,fundo polvilho azedo
13247,molhe cebolinha
13248,castanha caju tostada
13249,polpas morango
13250,chantili vegetal
13251,queijo philadelfia
13252,queijo cremoso uso crulinario
13253,xiaras acucar
13254,sobremesa oregano seco
13255,creme leite mococa ligth
13256,amendoas po
13257,cebola cortada juliene
13258,espaguete ndeg
13259,piava
13260,pimentao verde fininho
13261,sazon caldo legume
13262,bacalhau etc
13263,cafe salvia
13264,macarrao japone
13265,parafuso outro
13266,azeite preferir
13267,collheres margarina
13268,queijo mucarela fatiada
13269,maggi legume
13270,bolacha cream cracker agua
13271,pimenta biquinho conserva
13272,elite condensado
13273,banana verde
13274,bananas prata madurinha
13275,pao light aveia
13276,broto alfafa
13277,sobremesa oleo coco
13278,conchas agua
13279,cafe azeite oleo
13280,coentro moida
13281,salcinha cebolinha
13282,requeijao vodka
13283,caldos peixe
13284,farinha massa desgrudar mao
13285,oleo precisar
13286,batata palha pra decorar
13287,bagas zimbro
13288,americanos queijo curado
13289,alfaces americana
13290,molho queijos maggi
13291,molho pamarola
13292,queijo caseiro
13293,feijao carioquinha feijao branco
13294,farinha massa desgrudar
13295,polpa amora
13296,proteina soja granulada escura ovo
13297,palitos fino
13298,dosadoras adocante
13299,queijo desejar
13300,aceite oliva
13301,suco acerola concentrado
13302,geleia blueberry
13303,chocolate ovomaltine
13304,bebida
13305,pepino japones fatiado
13306,bolachas maizena chocolate
13307,gr carne seca
13308,cacho uva rubi
13309,estepe
13310,peitos frango frito
13311,farinha rosca manteiga untar
13312,bola sorvete creme chocolate
13313,medidas oleo
13314,suco artificial maracuja
13315,po refresco uva
13316,caldo alho
13317,file jacare cauda
13318,passas maca
13319,kirsh
13320,polpas goiaba
13321,amassar
13322,lt leite
13323,iogurte natural cremoso
13324,especiarias canela
13325,leite desnatado fervendo
13326,cafe light
13327,ameixa conserva
13328,queijo coalho outro
13329,nescafe forte
13330,raspa limao essencia baunilha
13331,cafe oleo gergelim
13332,concha banha
13333,mesma leite coco leite
13334,molho agua
13335,faringa trigo
13336,lupulo
13337,garrafa iogurte morango
13338,coco normal
13339,colhere margarina manteiga
13340,milho verde salmoura
13341,agua dissolver maizena
13342,geleia maracuja decorar
13343,pimenta jamaica moida
13344,salsinha miudinha
13345,bacalhau dessalgado limpo
13346,peito frango pimenta
13347,salsinha batida
13348,pesto manjericao
13349,cebolas fino
13350,mamao havai
13351,moido liquidificador
13352,caldo galinha vegetai
13353,copinhos cafe descartavei
13354,recheie
13355,vagem cortada pedacinho
13356,arroz parbolizado cru
13357,latinha milho verde conserva
13358,cafe moido
13359,sobrecoxa cortada
13360,batatas inglesas agua
13361,finas cenoura
13362,metades nozes enfeitar
13363,tigela leite
13364,nescau nesquik
13365,gotas grenadine
13366,sobrimesa fermento
13367,po canela
13368,farinha rosca vontade
13369,maniva
13370,chantilly enfeitar
13371,queijo quark
13372,uva italia lavada
13373,file peixe branco
13374,adicional
13375,pimentoes vermelhos quadradinho
13376,amendoas lascas torrada
13377,vinagre tinto branco
13378,cobertura fracionada
13379,macos vinagreira
13380,knorr bacalhau
13381,pimentao cru
13382,pasta gergelim
13383,cafe leite desnatado
13384,macarrao fetuccini
13385,patinho alcatra frango
13386,agua fervendo dissolver gelatina
13387,milho pipoca qualidade
13388,ingredientes recheio
13389,gelatina vermelha gelatina morango
13390,manta mussarela bufala
13391,meia maionese light
13392,gelatinha po
13393,alface decoracao
13394,cambuquira
13395,refresco maracuja
13396,cafe coado acucar
13397,oregado
13398,palitinho
13399,oragano
13400,margarina qualy delicia
13401,queijo branco fina
13402,aves peixe
13403,leite morno dissolver fermento
13404,pe alho poro
13405,manteiga acucar untar polvilhar
13406,pingos molho pimenta
13407,file mignon peca
13408,coentro pimentao
13409,uva isabel
13410,arroz tio joao
13411,presunto lombinho
13412,cebola manteiga
13413,margarina acucar
13414,cupim limpo
13415,camaroes secos cabeca
13416,paezinhos frances amanhecido
13417,files bacalhau
13418,margarina qualidade manteiga
13419,espigas milho cru
13420,laranjeira
13421,seleta legumes batata
13422,bebida lactea chocolate
13423,seleta milho
13424,chocolate padre po
13425,americanos oleo soja
13426,uva framboesa
13427,melao orange
13428,bolachas champagne maizena
13429,queijo minas frescal light
13430,file mignon medalhao
13431,brancas preta
13432,porcao vagem
13433,acelga japonesa
13434,salsinha decoracao
13435,grao bico al
13436,calice licor cassi
13437,arroz branco normalmente
13438,aipim fino
13439,rum agua
13440,margarina deline
13441,oleo untar carne
13442,files dourado
13443,gelatina limao po
13444,salsichas frango light
13445,leite meia
13446,pao fatiado sanduiche
13447,rubi
13448,suco maracuja natural concentrado
13449,coco raldado
13450,gelatinas po abacaxi
13451,ervas finas manjericao
13452,chantilly raspas limao
13453,fiozinho oleo
13454,coxas sobrecoxas frango osso
13455,batatinhas conserva
13456,americanos leite coco
13457,salgada
13458,recipiente tampa
13459,farinha trigo massa solte
13460,refrigerante sprite
13461,sazon sabores nordeste
13462,biscoito doce recheio
13463,descascar
13464,coco etc
13465,bolacha maizena moida liquidificador
13466,azeite virgem extra virgem
13467,ovo ovo ovo batidos massa
13468,preparado
13469,cachaca alcool
13470,licor creme cacau
13471,carne cordeiro
13472,talos salsao aipo
13473,fatia peito peru light
13474,caldo bacon legume
13475,papel numero
13476,acafrao moido
13477,farinha abrir
13478,carne seca limpa
13479,leite condensado licor cacau
13480,alhos cortadinho
13481,molhinho salsa
13482,ervas decorar
13483,mussarela moido
13484,canela po acucar cristal polvilhar
13485,colherzinhas maizena
13486,hortela grosseiramente
13487,pasta alho alho
13488,aolho
13489,couve vontade
13490,molho temperinho verde
13491,graos mostarda
13492,morangos amora
13493,peito frango grelhado
13494,sardinha defumada oleo gomes costa
13495,ameixas enfeitar
13496,macarrao pessoa
13497,cebolinha fatiada
13498,limao canela po
13499,aguardente cana
13500,porcao batata palha
13501,oregano temperar rucula
13502,chero verde
13503,ovo batido farinha rosca
13504,aliche oleo
13505,linguica porco frango
13506,fundo queijo parmesao
13507,caldo pronto bacon
13508,manga haden cortada
13509,crocantes chocolate
13510,passas pretas branca
13511,queijo tirolez
13512,oleo extra virgem cozinha
13513,suco limoes vinagre
13514,pedacinho canela
13515,oleo coco girassol
13516,cobertura recheio
13517,leite condensado leite po
13518,sazon verde salada
13519,bacalhau moido
13520,frutas manga
13521,suco abacaxi po
13522,pessego calda fruta
13523,gelatina limao agua
13524,farinha trigo desgrude
13525,rama alecrim
13526,queijo minas queijo
13527,paes amanhecidos fatiado
13528,sobremesa leite po
13529,frango calabresa
13530,requeijao light cremoso
13531,limao acucar
13532,milharina cuscuz
13533,folhinha
13534,pudim royal caramelo
13535,fermento flashman
13536,sobremesa essencia rum
13537,agua dissolver fermento
13538,musculo frango
13539,farinhas rosca
13540,acucar confeiteiro morangos decorar
13541,mesma mediada leite
13542,suco po tang
13543,funil
13544,fermento pao esfarelado
13545,xic queijo parmesao
13546,orelhas porco
13547,capacidade
13548,champignon fina
13549,fermento biologico fermento biologico seco instantaneo
13550,farofa yoki cebola
13551,ovo cobertura
13552,licor banana
13553,po curry
13554,waffer morango
13555,azeite queijo parmesao
13556,suco polpa maracuja
13557,maca fruta
13558,requeijao pinga
13559,pimenta reino alecrim
13560,ovo crus batido
13561,azeite temperar rucula
13562,caldo limao siciliano
13563,farinha trig
13564,porcao salsinha cebolinha
13565,farofa farinha
13566,gengibre fininho
13567,colherzinha oregano
13568,cerca farinha trigo branca
13569,peixe tucunare
13570,quebrada
13571,oregano cominho po
13572,aji nomoto
13573,xerem castanha caju
13574,batata cortada cm
13575,pimenta reino azeite
13576,reserve enfeitar
13577,requiejao cremoso
13578,martine
13579,polvilho fecula
13580,farinha puba
13581,bis parar
13582,bis chocolate preto
13583,azeite verde
13584,batatas grosseiramente
13585,magra
13586,limao raspado
13587,maca lavada
13588,acem peca
13589,milho verde drenado
13590,azeite oleo misto
13591,pacotinho hondashi
13592,maca verde vermelha
13593,biscoitos ingle
13594,becel
13595,batido acucar
13596,granola girassol
13597,leite condensado suco maracuja concentrado
13598,amendoas laminadas misturadas acucar
13599,xarope roma
13600,doce figo calda
13601,repolho lasca
13602,farinha trigo polvilhar massa
13603,canele po
13604,fermnto po
13605,couro
13606,molho salsa cebolinha verde
13607,pedras fermento biologico
13608,cafe fortissimo
13609,patinho estrogonofe
13610,suco uva garrafa
13611,mussarela presunto fatiado
13612,macacheira
13613,bacon pequenininho
13614,queijo coalho ralo
13615,molho pimenta vermelho
13616,oleo estourar
13617,linguicas josefina
13618,bifes alcatra file
13619,batatas cruas fina
13620,duplo
13621,linguica calabreza cortada
13622,nozes pesada
13623,abacaxi abacaxi
13624,po arroz
13625,lombo fatiado
13626,arroz cru lavar
13627,leite condensado parmalat
13628,nescessario
13629,queijo gorgonzola garfo
13630,file pescada amarela
13631,legumes escolha
13632,macarrao ninho al
13633,medidor
13634,cebolas cortadinha
13635,azeite shoyu
13636,pirex coco
13637,maionese passar pae
13638,amido milho diluido agua
13639,berinjelas palito
13640,deazeite
13641,creme leite leite integral
13642,cafe farinha trigo fermento
13643,panetone chocolate fruta
13644,agua filtrada temperatura natural
13645,trigo moido
13646,gelatina frutas vermelha
13647,amendoim triturado grosseiramente
13648,depender tamanho
13649,fondor grill
13650,sobremessa fermento
13651,bananas nanicas garfo
13652,fettuccine grano duro
13653,aspargo conserva
13654,molho estrogonofe
13655,bacon gordo
13656,fatia peito frango
13657,requeijao farinha trigo fermento
13658,pacotinho gelatina limao
13659,azeitonas pedacinho
13660,farinha milho triturada
13661,cabecas repolho
13662,gordura vegetal banha
13663,acucar perola
13664,pacotinhos pudim baunilha
13665,nata batida acucar
13666,massa pronto baunilha
13667,amendoim torrado salgado
13668,macarrao arroz bifum
13669,tilapia etc
13670,gelatinas desejar
13671,xarope simple
13672,sobremesa pimenta
13673,farinha trigo nhoque
13674,latinhas sardinha
13675,lombo dessalgado
13676,farinha milho pre
13677,ervilhas grao
13678,bola sorvete creme light
13679,chanty neve
13680,po refresco maracuja
13681,requeijao light normal
13682,cenoura agua
13683,fermento fermento biologico
13684,frutas escolha morango
13685,toscana
13686,banana abacaxi
13687,tomates secos hidratado
13688,azeitos caroco
13689,raspas limao erva doce
13690,queijo prado
13691,file bovino bife
13692,cebola partida
13693,caldo arisco legume
13694,escarola fatiada
13695,vagem crua
13696,saquinhos caldo carne po
13697,cremede leite
13698,kilo carne moida
13699,camarao pre
13700,rum aguardente
13701,farinha rosca integral
13702,bastar
13703,cabecas alho fininho
13704,medalhoes mignon
13705,linguica calabresa pedacinho
13706,higienizada
13707,suco po manga
13708,essencia baunilha morango
13709,pitadas ervas fina
13710,salsa hidratada
13711,sobremesa corante vermelho
13712,bolachinha maria chocolate
13713,caldo camarao dissolvidos agua
13714,fermento biologico instataneo
13715,biscoito maizena triturada
13716,barras requeijao
13717,berinjela crua
13718,embalagem
13719,manteiga margarinha
13720,costelinha porco limpa
13721,file peito frango fina
13722,geleia amora morango
13723,cafe gengibre moido
13724,ovo desmanchada
13725,churrasco carne
13726,acucar enrolar docinho
13727,concha arroz
13728,coco processado
13729,embalagem mostarda
13730,panga
13731,espaguete massa
13732,ervilha enlatada
13733,agua bacalhau
13734,desejado
13735,requeijao parmesao
13736,ponta peito cortada
13737,canela polvilhar banana
13738,garrafa coco sococo
13739,receita massa folhada izabel
13740,carne patinho moido
13741,feijao azuki
13742,alface guarnecer
13743,agua salgada
13744,arroz integral branco
13745,caneca agua fervendo
13746,graos pimenta branca
13747,gr fermento pao
13748,ervilha torta cortada
13749,chocolate granulado decorar enrolar
13750,sobremesa baiano
13751,tomates cereja metade
13752,molho tomate recheio
13753,aleo
13754,tubete
13755,peito frango ferventado
13756,file lagosta
13757,margarina doriana culinaria
13758,queijo minas branco
13759,saquinhos molho tomate
13760,leite condensdo
13761,manteiga untar pirex
13762,paes franceses tamanho
13763,chocolate branco coco
13764,leite engrossar
13765,paezinhos leite
13766,massa macarrao parafuso
13767,feijao fradinho cru
13768,gotas angostura
13769,molho salada italiano
13770,erviha
13771,alface tomate decorar
13772,mesma queijo
13773,pimenta reino calabresa
13774,conchas caldo feijao
13775,couve fino
13776,ovo batidas neve dura
13777,azeite finalizar
13778,gelatina diluida
13779,garrafa soda limonada
13780,queijo parmesao polvilhar torta
13781,tomate gaucho
13782,alface repolho
13783,linguica calabresa quadradinho
13784,sardinha coqueiro molho tomate
13785,ovo neve dura
13786,hortela cortadinho
13787,berinjelas deixadas molho agua vinagre
13788,morangos tamanho
13789,copinho iogurte
13790,acucar fogao
13791,espetinho churrasco
13792,consistencia firme
13793,achocolotado po
13794,barbado
13795,azeite untar pirex
13796,pimentao verde tamanho
13797,geleia amora diet
13798,sorvete creme qualidade
13799,cabola
13800,repolho roxo fatiado
13801,hortela manjericao
13802,corantes vegetais comestiveis azul
13803,bananas terra sentido comprimento
13804,agua hidratar soja
13805,coco raldo
13806,assa
13807,nata requeijao
13808,philadelphia cream cheese
13809,queijo agosto
13810,ovo ovo farinha rosca empanar
13811,pimentoes verdes quadradinho
13812,pacotinhos gelatina vermelha
13813,oregano parmesao
13814,medidas leite mesma leite condensado
13815,maizena champagne
13816,oregano azeite temperar
13817,ajinomoto pimenta
13818,arroz pessoa
13819,provolone president
13820,granulado chocolate preto
13821,gelatina quiser
13822,laranjas kinkan
